review	aspect	sentiment
ubud monkey forest satu dari banyak tempat wisata di bali yang memiliki keungulan di antaranya monyet boleh terbilang yang paling jinak di bali, kedua hanya di sini ada penjaga khusus yang di sediakan untuk membantu wisatawan yang sedang menikmati hutan kera sedang di lain tempat tamu di biarkan jaga diri masing masing, selain melihat kera kita bisa melihat pura iaitu pura padang tegal yang tertata rapi di tengah hutan kera, kalau kita turun ke bawah kita bisa melihat sungai yang biasanya di pakai para kera mandi di saat siang hari. [SEP] orang yang datang berkunjung (melawat dan sebagainya) ke tempat orang lain atau ke perjamuan [SEP] orang yang datang untuk menginap (di hotel), untuk membeli-beli (di toko)	tamu	0
pantai dengan pasir putih yang tenang dan dapat dipakai untuk joging. diujung pantai (di depan hotel mulia) terdapat sedikit area yang sangat baik untuk berenang karena tanpa ombak dan sangat tenang. [SEP] tepi laut [SEP] perbatasan daratan dengan laut atau massa air yang lain dan bagian yang dapat pengaruh dari air tersebut [SEP] daerah pasang surut di pantai antara pasang tertinggi dan surut terendah [SEP] landai	pantai	1
pantai dengan pasir putih yang tenang dan dapat dipakai untuk joging. diujung pantai (di depan hotel mulia) terdapat sedikit area yang sangat baik untuk berenang karena tanpa ombak dan sangat tenang. [SEP] bagian permukaan bumi [SEP] wilayah geografis yang digunakan untuk keperluan khusus [SEP] wilayah geografis yang memiliki ciri-ciri tipologi bahasa yang bersamaan, seperti ciri-ciri lafal, leksikal, atau gramatikal	area	1
pantai dengan pasir putih yang tenang dan dapat dipakai untuk joging. diujung pantai (di depan hotel mulia) terdapat sedikit area yang sangat baik untuk berenang karena tanpa ombak dan sangat tenang. [SEP] menggerakkan badan melintas (mengapung, menyelam) di air dengan menggunakan kaki, tangan, sirip, ekor, dan sebagainya	berenang	1
pantai dengan pasir putih yang tenang dan dapat dipakai untuk joging. diujung pantai (di depan hotel mulia) terdapat sedikit area yang sangat baik untuk berenang karena tanpa ombak dan sangat tenang. [SEP] berlari pelan (antara lari dan berjalan) untuk kesehatan	joging	1
ini adalah cara yang hebat untuk menghabiskan beberapa jam. pintu masuk adalah salah satu sisi pintu masuk villa warwick, belok kiri saja dan pergi lebih dari jembatan ke kuil, masa sekolah di sebelah kiri. pemandangan ladang padi yang memukau dan ubud. salah satu kafe yang memiliki rute signposted. [SEP] huma	ladang padi	1
ini adalah cara yang hebat untuk menghabiskan beberapa jam. pintu masuk adalah salah satu sisi pintu masuk villa warwick, belok kiri saja dan pergi lebih dari jembatan ke kuil, masa sekolah di sebelah kiri. pemandangan ladang padi yang memukau dan ubud. salah satu kafe yang memiliki rute signposted. [SEP] tempat minum kopi yang pengunjungnya dihibur dengan musik [SEP] tempat makan berkonsep sederhana, biasanya yang disajikan berupa minuman dan makanan ringan	kafe	1
ini adalah cara yang hebat untuk menghabiskan beberapa jam. pintu masuk adalah salah satu sisi pintu masuk villa warwick, belok kiri saja dan pergi lebih dari jembatan ke kuil, masa sekolah di sebelah kiri. pemandangan ladang padi yang memukau dan ubud. salah satu kafe yang memiliki rute signposted.	villa warwick	0
ini adalah cara yang hebat untuk menghabiskan beberapa jam. pintu masuk adalah salah satu sisi pintu masuk villa warwick, belok kiri saja dan pergi lebih dari jembatan ke kuil, masa sekolah di sebelah kiri. pemandangan ladang padi yang memukau dan ubud. salah satu kafe yang memiliki rute signposted. [SEP] jalan (dari bambu, kayu, beton, dan sebagainya) yang direntangkan di atas sungai (jurang, tepi pangkalan, dan sebagainya) [SEP] perantara [SEP] peranti yang menghubungkan dua jaringan area lokal, jaringan itu menggunakan protokol yang sama atau tidak, dan memungkinkan informasi mengalir di antara jaringan tersebut	jembatan	0
ini adalah cara yang hebat untuk menghabiskan beberapa jam. pintu masuk adalah salah satu sisi pintu masuk villa warwick, belok kiri saja dan pergi lebih dari jembatan ke kuil, masa sekolah di sebelah kiri. pemandangan ladang padi yang memukau dan ubud. salah satu kafe yang memiliki rute signposted. [SEP] bangunan tempat memuja (menyembah) dewa	kuil	0
ini adalah cara yang hebat untuk menghabiskan beberapa jam. pintu masuk adalah salah satu sisi pintu masuk villa warwick, belok kiri saja dan pergi lebih dari jembatan ke kuil, masa sekolah di sebelah kiri. pemandangan ladang padi yang memukau dan ubud. salah satu kafe yang memiliki rute signposted.	ubud	0
ini adalah cara yang hebat untuk menghabiskan beberapa jam. pintu masuk adalah salah satu sisi pintu masuk villa warwick, belok kiri saja dan pergi lebih dari jembatan ke kuil, masa sekolah di sebelah kiri. pemandangan ladang padi yang memukau dan ubud. salah satu kafe yang memiliki rute signposted. [SEP] bangunan atau lembaga untuk belajar dan mengajar serta tempat menerima dan memberi pelajaran (menurut tingkatannya, ada) -- dasar, -- lanjutan, -- tinggi [SEP] waktu atau pertemuan ketika murid diberi pelajaran [SEP] usaha menuntut kepandaian (ilmu pengetahuan) [SEP] belajar di sekolah	sekolah	0
berlibur ke bali belum lengkap rasanya kalau belum berkunjung ke kawasan candi uluwatu, sesuai guide ulu artinya terakhir watu artinya batu, jadi uluwatu mempunyai makna batu terakhir atau ujung dari gugusan batu atau bukit.	candi uluwatu	1
- mahal, 1 jt untuk saya, suami dan 1 anak 2 tahun tidak cukup, tiket saja sdh mahal, belum lagi deposit dipotong dengan biaya locker, towel, dan lain-lain jadi kalau mau jajan mesti deposit lebih lagi, [SEP] karcis kapal, pesawat terbang, dan sebagainya	tiket	-1
- mahal, 1 jt untuk saya, suami dan 1 anak 2 tahun tidak cukup, tiket saja sdh mahal, belum lagi deposit dipotong dengan biaya locker, towel, dan lain-lain jadi kalau mau jajan mesti deposit lebih lagi,	biaya locker	-1
- mahal, 1 jt untuk saya, suami dan 1 anak 2 tahun tidak cukup, tiket saja sdh mahal, belum lagi deposit dipotong dengan biaya locker, towel, dan lain-lain jadi kalau mau jajan mesti deposit lebih lagi,	towel	-1
- mahal, 1 jt untuk saya, suami dan 1 anak 2 tahun tidak cukup, tiket saja sdh mahal, belum lagi deposit dipotong dengan biaya locker, towel, dan lain-lain jadi kalau mau jajan mesti deposit lebih lagi, [SEP] sejumlah uang yang disimpan dalam rekening tertentu untuk tujuan keamanan atau kemudahan transaksi; uang jaminan	deposit	-1
pemandangan yang sangat indah, tarian kecaknya sangat seru sehingga banyakl tamu yang menonton sampai mereka puas [SEP] penglihatan [SEP] proses, cara, perbuatan memandang [SEP] keadaan alam yang indah dipandang [SEP] pengetahuan (dalam arti apa-apa yang diketahui) [SEP] ikhtisar, uraian, atau pembicaraan mengenai suatu hal	pemandangan	1
pemandangan yang sangat indah, tarian kecaknya sangat seru sehingga banyakl tamu yang menonton sampai mereka puas	tarian kecak	1
pemandangan yang sangat indah, tarian kecaknya sangat seru sehingga banyakl tamu yang menonton sampai mereka puas [SEP] orang yang datang berkunjung (melawat dan sebagainya) ke tempat orang lain atau ke perjamuan [SEP] orang yang datang untuk menginap (di hotel), untuk membeli-beli (di toko)	tamu	1
di sinilah tempat untuk selfie di ubud. saya ke sini bulan november 2016. penasaran dengan foto orang-orang di media sosial, ternyata memang bagus.	selfie	1
di sinilah tempat untuk selfie di ubud. saya ke sini bulan november 2016. penasaran dengan foto orang-orang di media sosial, ternyata memang bagus.	ubud	0
bali zoo sedikit berbeda dimana binatang dilepas begitu saja dan kita dengan bebas bisa berinteraksi dengannya di awal pintu masuk.	bali zoo	0
bali zoo sedikit berbeda dimana binatang dilepas begitu saja dan kita dengan bebas bisa berinteraksi dengannya di awal pintu masuk. [SEP] makhluk bernyawa yang mampu bergerak (berpindah tempat) dan mampu bereaksi terhadap rangsangan, tetapi tidak berakal budi (seperti anjing, kerbau, semut)	binatang	0
tempat ini sangat bagus dinikmati untuk melihat sunset dan tarian kecak,, dengan pemandangan samudra dan pura uluwatu yang berada di atas tebing... [SEP] lautan [SEP] besar; raksasa	samudra	0
tempat ini sangat bagus dinikmati untuk melihat sunset dan tarian kecak,, dengan pemandangan samudra dan pura uluwatu yang berada di atas tebing...	pura uluwatu	0
tempat ini sangat bagus dinikmati untuk melihat sunset dan tarian kecak,, dengan pemandangan samudra dan pura uluwatu yang berada di atas tebing... [SEP] sesuatu yang dipakai untuk menaruh (menyimpan, meletakkan, dan sebagainya) [SEP] ruang (bidang, rumah, dan sebagainya) yang tersedia untuk melakukan sesuatu [SEP] ruang (bidang dan sebagainya) yang dipakai untuk menaruh (menyimpan, mengumpulkan, dan sebagainya) [SEP] ruang (bidang, rumah, daerah, dan sebagainya) yang didiami (ditinggali) atau ditempati [SEP] bagian yang tertentu dari suatu ruang (bidang, daerah, dan sebagainya) [SEP] negeri (kota, desa, daerah, dan sebagainya) [SEP] sesuatu yang dapat (dipercaya) menampung (tentang isi hati, keluhan, pertanyaan, dan sebagainya) [SEP] kedudukan	tempat	1
tempat ini sangat bagus dinikmati untuk melihat sunset dan tarian kecak,, dengan pemandangan samudra dan pura uluwatu yang berada di atas tebing...	sunset	0
tempat ini sangat bagus dinikmati untuk melihat sunset dan tarian kecak,, dengan pemandangan samudra dan pura uluwatu yang berada di atas tebing...	tarian kecak	0
pura luhur uluwatu memang luar biasa. pemandangan yang indah, para monyet yang lucu, ombak yang berdebur dan pura yang terlihat agung membentuk landscape dan pengalaman yang luar biasa.	pura luhur uluwatu	1
pura luhur uluwatu memang luar biasa. pemandangan yang indah, para monyet yang lucu, ombak yang berdebur dan pura yang terlihat agung membentuk landscape dan pengalaman yang luar biasa. [SEP] primata yang memiliki ekor, ukuran lengan sama atau lebih pendek daripada ukuran kaki, berjalan dengan menggunakan kedua lengan dan kakinya	monyet	1
pura luhur uluwatu memang luar biasa. pemandangan yang indah, para monyet yang lucu, ombak yang berdebur dan pura yang terlihat agung membentuk landscape dan pengalaman yang luar biasa. [SEP] penglihatan [SEP] proses, cara, perbuatan memandang [SEP] keadaan alam yang indah dipandang [SEP] pengetahuan (dalam arti apa-apa yang diketahui) [SEP] ikhtisar, uraian, atau pembicaraan mengenai suatu hal	pemandangan	1
pura luhur uluwatu memang luar biasa. pemandangan yang indah, para monyet yang lucu, ombak yang berdebur dan pura yang terlihat agung membentuk landscape dan pengalaman yang luar biasa. [SEP] gerakan air laut yang turun-naik atau bergulung-gulung	ombak	1
pura luhur uluwatu memang luar biasa. pemandangan yang indah, para monyet yang lucu, ombak yang berdebur dan pura yang terlihat agung membentuk landscape dan pengalaman yang luar biasa. [SEP] pundi-pundi dari kain (tempat uang) [SEP] bursa [SEP] dana (uang yang disediakan untuk suatu maksud) [SEP] kota [SEP] tempat beribadat (bersembahyang) umat Hindu [SEP] istana	pura	1
pura luhur uluwatu memang luar biasa. pemandangan yang indah, para monyet yang lucu, ombak yang berdebur dan pura yang terlihat agung membentuk landscape dan pengalaman yang luar biasa. [SEP] yang pernah dialami (dirasai, dijalani, ditanggung, dan sebagainya)	pengalaman	1
awalnya saya kurang tertarik datang ke tempat ini, berhubung sudah sangat capek karena  5 hari menjelajah bali dan ini tempat terakhir sebelum terbang kembali ke jakarta. dipintu masuk kita akan melewati hutan kecil dengan banyak monyet bergelantungan dikanan kiri jalan yang kita lewati. namun begitu sampai di tempat ini, saya langsung takjub melihat pemandangan hamparan laut dari tebing yang tinggi. amazing. rasa-rasanya sangat menenangkan. beruntung saya tidak melewatkan tempat ini. perhatian untuk selalu berhati-hati dengan barang bawaan anda karena minyet-monyet disiini suka jahil mengambil barang bawaan pengunjung. [SEP] penglihatan [SEP] proses, cara, perbuatan memandang [SEP] keadaan alam yang indah dipandang [SEP] pengetahuan (dalam arti apa-apa yang diketahui) [SEP] ikhtisar, uraian, atau pembicaraan mengenai suatu hal	pemandangan	1
awalnya saya kurang tertarik datang ke tempat ini, berhubung sudah sangat capek karena  5 hari menjelajah bali dan ini tempat terakhir sebelum terbang kembali ke jakarta. dipintu masuk kita akan melewati hutan kecil dengan banyak monyet bergelantungan dikanan kiri jalan yang kita lewati. namun begitu sampai di tempat ini, saya langsung takjub melihat pemandangan hamparan laut dari tebing yang tinggi. amazing. rasa-rasanya sangat menenangkan. beruntung saya tidak melewatkan tempat ini. perhatian untuk selalu berhati-hati dengan barang bawaan anda karena minyet-monyet disiini suka jahil mengambil barang bawaan pengunjung. [SEP] primata yang memiliki ekor, ukuran lengan sama atau lebih pendek daripada ukuran kaki, berjalan dengan menggunakan kedua lengan dan kakinya	monyet	-1
awalnya saya kurang tertarik datang ke tempat ini, berhubung sudah sangat capek karena  5 hari menjelajah bali dan ini tempat terakhir sebelum terbang kembali ke jakarta. dipintu masuk kita akan melewati hutan kecil dengan banyak monyet bergelantungan dikanan kiri jalan yang kita lewati. namun begitu sampai di tempat ini, saya langsung takjub melihat pemandangan hamparan laut dari tebing yang tinggi. amazing. rasa-rasanya sangat menenangkan. beruntung saya tidak melewatkan tempat ini. perhatian untuk selalu berhati-hati dengan barang bawaan anda karena minyet-monyet disiini suka jahil mengambil barang bawaan pengunjung. [SEP] orang yang mengunjungi	pengunjung	0
awalnya saya kurang tertarik datang ke tempat ini, berhubung sudah sangat capek karena  5 hari menjelajah bali dan ini tempat terakhir sebelum terbang kembali ke jakarta. dipintu masuk kita akan melewati hutan kecil dengan banyak monyet bergelantungan dikanan kiri jalan yang kita lewati. namun begitu sampai di tempat ini, saya langsung takjub melihat pemandangan hamparan laut dari tebing yang tinggi. amazing. rasa-rasanya sangat menenangkan. beruntung saya tidak melewatkan tempat ini. perhatian untuk selalu berhati-hati dengan barang bawaan anda karena minyet-monyet disiini suka jahil mengambil barang bawaan pengunjung.	hutan kecil	0
awalnya saya kurang tertarik datang ke tempat ini, berhubung sudah sangat capek karena  5 hari menjelajah bali dan ini tempat terakhir sebelum terbang kembali ke jakarta. dipintu masuk kita akan melewati hutan kecil dengan banyak monyet bergelantungan dikanan kiri jalan yang kita lewati. namun begitu sampai di tempat ini, saya langsung takjub melihat pemandangan hamparan laut dari tebing yang tinggi. amazing. rasa-rasanya sangat menenangkan. beruntung saya tidak melewatkan tempat ini. perhatian untuk selalu berhati-hati dengan barang bawaan anda karena minyet-monyet disiini suka jahil mengambil barang bawaan pengunjung. [SEP] primata yang memiliki ekor, ukuran lengan sama atau lebih pendek daripada ukuran kaki, berjalan dengan menggunakan kedua lengan dan kakinya	monyet	0
awalnya saya kurang tertarik datang ke tempat ini, berhubung sudah sangat capek karena  5 hari menjelajah bali dan ini tempat terakhir sebelum terbang kembali ke jakarta. dipintu masuk kita akan melewati hutan kecil dengan banyak monyet bergelantungan dikanan kiri jalan yang kita lewati. namun begitu sampai di tempat ini, saya langsung takjub melihat pemandangan hamparan laut dari tebing yang tinggi. amazing. rasa-rasanya sangat menenangkan. beruntung saya tidak melewatkan tempat ini. perhatian untuk selalu berhati-hati dengan barang bawaan anda karena minyet-monyet disiini suka jahil mengambil barang bawaan pengunjung. [SEP] benda umum (segala sesuatu yang berwujud atau berjasad) [SEP] semua perkakas rumah, perhiasan, dan sebagainya [SEP] bagasi [SEP] muatan selain manusia atau ternak [SEP] sedikit banyak [SEP] mudah-mudahan [SEP] kata yang digunakan untuk menambah ketidakpastian	barang	0
melia bali hotel dekat pantai dan laut adalah besar, bersih, terpelihara dengan baik dan anda dapat dengan mudah memasukkan ke laut dengan air dangkal.	melia bali hotel	1
melia bali hotel dekat pantai dan laut adalah besar, bersih, terpelihara dengan baik dan anda dapat dengan mudah memasukkan ke laut dengan air dangkal. [SEP] kumpulan air asin (dalam jumlah yang banyak dan luas) yang menggenangi dan membagi daratan atas benua atau pulau [SEP] suku bangsa yang mendiami beberapa pulau di Kepulauan Riau, Sumatra	laut	1
melia bali hotel dekat pantai dan laut adalah besar, bersih, terpelihara dengan baik dan anda dapat dengan mudah memasukkan ke laut dengan air dangkal. [SEP] tepi laut [SEP] perbatasan daratan dengan laut atau massa air yang lain dan bagian yang dapat pengaruh dari air tersebut [SEP] daerah pasang surut di pantai antara pasang tertinggi dan surut terendah [SEP] landai	pantai	0
melia bali hotel dekat pantai dan laut adalah besar, bersih, terpelihara dengan baik dan anda dapat dengan mudah memasukkan ke laut dengan air dangkal. [SEP] kumpulan air asin (dalam jumlah yang banyak dan luas) yang menggenangi dan membagi daratan atas benua atau pulau [SEP] suku bangsa yang mendiami beberapa pulau di Kepulauan Riau, Sumatra	laut	0
sangat puas berliburan ditempat ini, saya menghabiskan 2jam hanya untuk mengabiskan waktu yang santai ini di tempat ini dengan rasa gembira. terimakasih [SEP] sesuatu yang dipakai untuk menaruh (menyimpan, meletakkan, dan sebagainya) [SEP] ruang (bidang, rumah, dan sebagainya) yang tersedia untuk melakukan sesuatu [SEP] ruang (bidang dan sebagainya) yang dipakai untuk menaruh (menyimpan, mengumpulkan, dan sebagainya) [SEP] ruang (bidang, rumah, daerah, dan sebagainya) yang didiami (ditinggali) atau ditempati [SEP] bagian yang tertentu dari suatu ruang (bidang, daerah, dan sebagainya) [SEP] negeri (kota, desa, daerah, dan sebagainya) [SEP] sesuatu yang dapat (dipercaya) menampung (tentang isi hati, keluhan, pertanyaan, dan sebagainya) [SEP] kedudukan	tempat	1
ini adalah tempat yang menakjubkan tetapi sangat ramai! pergi sebelum matahari terbenam untuk menghindari kemacetan lalu lintas padat. menggunakan kamar mandi sebelum anda pergi... harus membayar untuk buang air kecil! [SEP] bilik tempat mandi	kamar mandi	-1
ini adalah tempat yang menakjubkan tetapi sangat ramai! pergi sebelum matahari terbenam untuk menghindari kemacetan lalu lintas padat. menggunakan kamar mandi sebelum anda pergi... harus membayar untuk buang air kecil! [SEP] (berjalan) bolak-balik [SEP] perihal perjalanan di jalan dan sebagainya [SEP] perhubungan antara sebuah tempat dengan tempat yang lain (dengan jalan pelayaran, kereta api, dan sebagainya)	lalu lintas	-1
ini adalah tempat yang menakjubkan tetapi sangat ramai! pergi sebelum matahari terbenam untuk menghindari kemacetan lalu lintas padat. menggunakan kamar mandi sebelum anda pergi... harus membayar untuk buang air kecil! [SEP] sesuatu yang dipakai untuk menaruh (menyimpan, meletakkan, dan sebagainya) [SEP] ruang (bidang, rumah, dan sebagainya) yang tersedia untuk melakukan sesuatu [SEP] ruang (bidang dan sebagainya) yang dipakai untuk menaruh (menyimpan, mengumpulkan, dan sebagainya) [SEP] ruang (bidang, rumah, daerah, dan sebagainya) yang didiami (ditinggali) atau ditempati [SEP] bagian yang tertentu dari suatu ruang (bidang, daerah, dan sebagainya) [SEP] negeri (kota, desa, daerah, dan sebagainya) [SEP] sesuatu yang dapat (dipercaya) menampung (tentang isi hati, keluhan, pertanyaan, dan sebagainya) [SEP] kedudukan	tempat	-1
kami mengunjungi tirta empul untuk merasakan melukat di air pancuran disana. air nya segar sekali, untuk dapat masuk ke dalam air dan mengikuti proses melukat anda harus menggunakan sarung. bisa bawa sendiri bisa juga sewa di dekat tempat ganti baju. untuk harga sewa kain sendiri rp. 10.000. sebenarnya pada saat masuk pura, diberikan juga sarung namun sarung ini tidak diperkenankan untuk masuk ke dalam air. [SEP] cairan jernih tidak berwarna, tidak berasa, dan tidak berbau yang diperlukan dalam kehidupan manusia, hewan, dan tumbuhan yang secara kimiawi mengandung hidrogen dan oksigen [SEP] benda cair yang biasa terdapat di sumur, sungai, danau yang mendidih pada suhu 100˚C [SEP] ronde pada pertandingan adu ayam, berdurasi lima belas menit, diawali dengan penyapuan air pada ketiak, leher, paha, dan dubur ayam agar suhu badan ayam tetap dingin atau stabil selama pertandingan	air	1
kami mengunjungi tirta empul untuk merasakan melukat di air pancuran disana. air nya segar sekali, untuk dapat masuk ke dalam air dan mengikuti proses melukat anda harus menggunakan sarung. bisa bawa sendiri bisa juga sewa di dekat tempat ganti baju. untuk harga sewa kain sendiri rp. 10.000. sebenarnya pada saat masuk pura, diberikan juga sarung namun sarung ini tidak diperkenankan untuk masuk ke dalam air. [SEP] selongsong yang dibuat dari kayu, kulit, atau logam tempat memasukkan keris (pedang dan sebagainya) [SEP] sampul [SEP] kain sarung [SEP] menyarung	sarung	0
kami mengunjungi tirta empul untuk merasakan melukat di air pancuran disana. air nya segar sekali, untuk dapat masuk ke dalam air dan mengikuti proses melukat anda harus menggunakan sarung. bisa bawa sendiri bisa juga sewa di dekat tempat ganti baju. untuk harga sewa kain sendiri rp. 10.000. sebenarnya pada saat masuk pura, diberikan juga sarung namun sarung ini tidak diperkenankan untuk masuk ke dalam air. [SEP] pundi-pundi dari kain (tempat uang) [SEP] bursa [SEP] dana (uang yang disediakan untuk suatu maksud) [SEP] kota [SEP] tempat beribadat (bersembahyang) umat Hindu [SEP] istana	pura	0
kami mengunjungi tirta empul untuk merasakan melukat di air pancuran disana. air nya segar sekali, untuk dapat masuk ke dalam air dan mengikuti proses melukat anda harus menggunakan sarung. bisa bawa sendiri bisa juga sewa di dekat tempat ganti baju. untuk harga sewa kain sendiri rp. 10.000. sebenarnya pada saat masuk pura, diberikan juga sarung namun sarung ini tidak diperkenankan untuk masuk ke dalam air.	tirta empul	0
pure tirte empul , berada di desa tampaksiring , gianyar , bali , indonesia , dan di dalamnya terdapat tempat permandian , yang di percaya masyarakat bali , bisa untuk penyucian/ pembersihan  diri , dan di barat pure ini juga istana dari persiden ri pertama	pure tirte empul	0
pure tirte empul , berada di desa tampaksiring , gianyar , bali , indonesia , dan di dalamnya terdapat tempat permandian , yang di percaya masyarakat bali , bisa untuk penyucian/ pembersihan  diri , dan di barat pure ini juga istana dari persiden ri pertama	desa tampaksiring	0
pure tirte empul , berada di desa tampaksiring , gianyar , bali , indonesia , dan di dalamnya terdapat tempat permandian , yang di percaya masyarakat bali , bisa untuk penyucian/ pembersihan  diri , dan di barat pure ini juga istana dari persiden ri pertama [SEP] kabupaten di Provinsi Bali	gianyar	0
pure tirte empul , berada di desa tampaksiring , gianyar , bali , indonesia , dan di dalamnya terdapat tempat permandian , yang di percaya masyarakat bali , bisa untuk penyucian/ pembersihan  diri , dan di barat pure ini juga istana dari persiden ri pertama [SEP] menggulung atau melilitkan papeda [SEP] kapak kecil bergagang pendek [SEP] kata sapaan atau panggilan kepada laki-laki yang sudah beristri [SEP] pulau yang terletak di antara Pulau Jawa dan Pulau Lombok yang berada di Kepulauan Nusa Tenggara [SEP] provinsi di Pulau Bali, beribu kota Denpasar [SEP] suku bangsa yang berasal dari atau mendiami sebagian besar Pulau Bali [SEP] bahasa yang dituturkan oleh suku Bali	bali	0
pure tirte empul , berada di desa tampaksiring , gianyar , bali , indonesia , dan di dalamnya terdapat tempat permandian , yang di percaya masyarakat bali , bisa untuk penyucian/ pembersihan  diri , dan di barat pure ini juga istana dari persiden ri pertama	tempat permandian	0
pure tirte empul , berada di desa tampaksiring , gianyar , bali , indonesia , dan di dalamnya terdapat tempat permandian , yang di percaya masyarakat bali , bisa untuk penyucian/ pembersihan  diri , dan di barat pure ini juga istana dari persiden ri pertama	pure	0
pure tirte empul , berada di desa tampaksiring , gianyar , bali , indonesia , dan di dalamnya terdapat tempat permandian , yang di percaya masyarakat bali , bisa untuk penyucian/ pembersihan  diri , dan di barat pure ini juga istana dari persiden ri pertama	istana dari persiden ri	0
ini adalah apa yang diharapkan. tidak membutuhkan banyak waktu, tapi saya kira itu tergantung pada berapa banyak anda telah melihat kera. hutan ini menakjubkan meskipun, benar-benar indah untuk berjalan melalui. hati-hati bermain dengan monyet, mereka mencoba dan mengambil anda earing di satu dan memutuskan untuk pergi ke salah satu teman-teman kita di kamar mandi. [SEP] tanah luas yang ditumbuhi pohon-pohon (biasanya tidak dipelihara orang) [SEP] tumbuhan yang tumbuh di atas tanah yang luas (biasanya di wilayah pegunungan) [SEP] yang tidak dipelihara orang	hutan	1
ini adalah apa yang diharapkan. tidak membutuhkan banyak waktu, tapi saya kira itu tergantung pada berapa banyak anda telah melihat kera. hutan ini menakjubkan meskipun, benar-benar indah untuk berjalan melalui. hati-hati bermain dengan monyet, mereka mencoba dan mengambil anda earing di satu dan memutuskan untuk pergi ke salah satu teman-teman kita di kamar mandi. [SEP] melangkahkan kaki bergerak maju [SEP] bergerak maju dari suatu titik (tempat) ke titik (tempat) lain [SEP] menggelinding atau berputar (tentang sesuatu yang bundar seperti roda) [SEP] bepergian [SEP] berlangsung [SEP] berlaku	berjalan	1
ini adalah apa yang diharapkan. tidak membutuhkan banyak waktu, tapi saya kira itu tergantung pada berapa banyak anda telah melihat kera. hutan ini menakjubkan meskipun, benar-benar indah untuk berjalan melalui. hati-hati bermain dengan monyet, mereka mencoba dan mengambil anda earing di satu dan memutuskan untuk pergi ke salah satu teman-teman kita di kamar mandi. [SEP] primata yang memiliki ekor, ukuran lengan sama atau lebih pendek daripada ukuran kaki, berjalan dengan menggunakan kedua lengan dan kakinya	monyet	-1
ini adalah apa yang diharapkan. tidak membutuhkan banyak waktu, tapi saya kira itu tergantung pada berapa banyak anda telah melihat kera. hutan ini menakjubkan meskipun, benar-benar indah untuk berjalan melalui. hati-hati bermain dengan monyet, mereka mencoba dan mengambil anda earing di satu dan memutuskan untuk pergi ke salah satu teman-teman kita di kamar mandi. [SEP] seluruh rangkaian saat ketika proses, perbuatan, atau keadaan berada atau berlangsung [SEP] lamanya (saat yang tertentu) [SEP] saat yang tertentu untuk melakukan sesuatu [SEP] kesempatan [SEP] ketika, saat [SEP] hari (keadaan hari) [SEP] saat yang ditentukan berdasarkan pembagian bola dunia	waktu	1
ini adalah apa yang diharapkan. tidak membutuhkan banyak waktu, tapi saya kira itu tergantung pada berapa banyak anda telah melihat kera. hutan ini menakjubkan meskipun, benar-benar indah untuk berjalan melalui. hati-hati bermain dengan monyet, mereka mencoba dan mengambil anda earing di satu dan memutuskan untuk pergi ke salah satu teman-teman kita di kamar mandi. [SEP] perkakas atau alat tenun kain-kain kecil dan halus, seperti pita atau kaus lampu [SEP] primata yang tidak memiliki ekor, lengan lebih panjang daripada kaki, biasanya berjalan menggunakan kedua kakinya, bervolume otak lebih besar daripada primata lainnya	kera	0
benar-benar pemandangan yang memukau. banyak tempat untuk mengambil foto. monyet dapat celaka. mereka mencoba mencuri sepatu putrik, tetapi ada pilihan yang lebih besar. sangat panas yang lebih baik untuk mengunjungi di kemudian hari. [SEP] penglihatan [SEP] proses, cara, perbuatan memandang [SEP] keadaan alam yang indah dipandang [SEP] pengetahuan (dalam arti apa-apa yang diketahui) [SEP] ikhtisar, uraian, atau pembicaraan mengenai suatu hal	pemandangan	1
benar-benar pemandangan yang memukau. banyak tempat untuk mengambil foto. monyet dapat celaka. mereka mencoba mencuri sepatu putrik, tetapi ada pilihan yang lebih besar. sangat panas yang lebih baik untuk mengunjungi di kemudian hari. [SEP] potret [SEP] gambaran	foto	1
benar-benar pemandangan yang memukau. banyak tempat untuk mengambil foto. monyet dapat celaka. mereka mencoba mencuri sepatu putrik, tetapi ada pilihan yang lebih besar. sangat panas yang lebih baik untuk mengunjungi di kemudian hari. [SEP] sesuatu yang dipakai untuk menaruh (menyimpan, meletakkan, dan sebagainya) [SEP] ruang (bidang, rumah, dan sebagainya) yang tersedia untuk melakukan sesuatu [SEP] ruang (bidang dan sebagainya) yang dipakai untuk menaruh (menyimpan, mengumpulkan, dan sebagainya) [SEP] ruang (bidang, rumah, daerah, dan sebagainya) yang didiami (ditinggali) atau ditempati [SEP] bagian yang tertentu dari suatu ruang (bidang, daerah, dan sebagainya) [SEP] negeri (kota, desa, daerah, dan sebagainya) [SEP] sesuatu yang dapat (dipercaya) menampung (tentang isi hati, keluhan, pertanyaan, dan sebagainya) [SEP] kedudukan	tempat	1
benar-benar pemandangan yang memukau. banyak tempat untuk mengambil foto. monyet dapat celaka. mereka mencoba mencuri sepatu putrik, tetapi ada pilihan yang lebih besar. sangat panas yang lebih baik untuk mengunjungi di kemudian hari. [SEP] primata yang memiliki ekor, ukuran lengan sama atau lebih pendek daripada ukuran kaki, berjalan dengan menggunakan kedua lengan dan kakinya	monyet	-1
